date,ticker,sentiment_score,esg_score,sdg_score,composite_score,article_count,confidence,contradiction,low_reliability,is_imputed
2023-04-28,TECHM,,,,,,,,,True
2023-04-28,SUNPHARMA,1.0,0.0,0.0,0.4,,,,,True
2023-05-01,ADANIGREEN,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,False
2023-05-01,ASIANPAINT,0.0,0.0,0.0,0.0,,,,,True
2023-05-01,AXISBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-01,BAJAJ-AUTO,,,,,,,,,True
2023-05-01,HDFCBANK,0.0,0.0,1.0,0.25,,,,,True
2023-05-01,HINDUNILVR,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2023-05-01,ICICIBANK,0.0,0.0,1.0,0.25,,,,,True
2023-05-01,ITC,1.0,0.0,0.0,0.4,,,,,True
2023-05-01,KOTAKBANK,,,,,,,,,True
2023-05-01,M&M,0.0,0.0,1.0,0.25,,,,,True
2023-05-01,MARUTI,1.0,0.0,0.0,0.4,,,,,True
2023-05-01,NTPC,,,,,,,,,True
2023-05-01,ONGC,-1.0,0.0,0.0,-0.4,,,,,True
2023-05-01,POWERGRID,0.0,0.0,0.0,0.0,,,,,True
2023-05-01,RELIANCE,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2023-05-01,SBIN,1.0,1.0,0.0,0.75,,,,,True
2023-05-01,TATAMOTORS,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2023-05-01,TCS,-1.0,0.0,0.0,-0.4,,,,,True
2023-05-01,WIPRO,1.0,1.0,0.0,0.75,,,,,True
2023-05-01,CIPLA,0.5,0.5,0.0,0.375,,,,,True
2023-05-01,INFY,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-01,DRREDDY,,,,,,,,,True
2023-05-01,HCLTECH,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-01,TECHM,,,,,,,,,True
2023-05-01,SUNPHARMA,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2023-05-02,ADANIGREEN,1.0,1.0,1.0,1.0,,,,,True
2023-05-02,ASIANPAINT,0.0,0.0,0.0,0.0,,,,,True
2023-05-02,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-02,BAJAJ-AUTO,,,,,,,,,True
2023-05-02,HDFCBANK,,,,,,,,,True
2023-05-02,HINDUNILVR,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-02,ICICIBANK,0.0,0.0,1.0,0.25,,,,,True
2023-05-02,ITC,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2023-05-02,KOTAKBANK,,,,,,,,,True
2023-05-02,M&M,0.0,0.0,1.0,0.25,,,,,True
2023-05-02,MARUTI,1.0,0.0,0.0,0.4,,,,,True
2023-05-02,NTPC,,,,,,,,,True
2023-05-02,ONGC,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-02,POWERGRID,,,,,,,,,True
2023-05-02,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2023-05-02,SBIN,1.0,1.0,0.0,0.75,,,,,True
2023-05-02,TATAMOTORS,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2023-05-02,TCS,-1.0,0.0,0.0,-0.4,,,,,True
2023-05-02,WIPRO,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2023-05-02,CIPLA,0.5,0.5,0.0,0.375,,,,,True
2023-05-02,INFY,0.0,0.0,0.0,0.0,,,,,True
2023-05-02,DRREDDY,,,,,,,,,True
2023-05-02,HCLTECH,0.0,0.0,0.0,0.0,,,,,True
2023-05-02,TECHM,,,,,,,,,True
2023-05-02,SUNPHARMA,1.0,0.0,0.0,0.4,,,,,True
2023-05-03,ADANIGREEN,1.0,1.0,1.0,1.0,,,,,True
2023-05-03,ASIANPAINT,0.0,0.0,0.0,0.0,,,,,True
2023-05-03,AXISBANK,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2023-05-03,BAJAJ-AUTO,,,,,,,,,True
2023-05-03,HDFCBANK,,,,,,,,,True
2023-05-03,HINDUNILVR,-1.0,-1.0,0.0,-0.75,1.0,1.0,0.0,True,False
2023-05-03,ICICIBANK,0.0,0.0,1.0,0.25,,,,,True
2023-05-03,ITC,1.0,1.0,0.0,0.75,,,,,True
2023-05-03,KOTAKBANK,,,,,,,,,True
2023-05-03,M&M,0.0,0.0,1.0,0.25,,,,,True
2023-05-03,MARUTI,1.0,0.0,0.0,0.4,,,,,True
2023-05-03,NTPC,,,,,,,,,True
2023-05-03,ONGC,0.3333,0.0,0.6667,0.3,3.0,0.6667,0.0,True,False
2023-05-03,POWERGRID,,,,,,,,,True
2023-05-03,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2023-05-03,SBIN,1.0,1.0,0.0,0.75,,,,,True
2023-05-03,TATAMOTORS,1.0,1.0,0.0,0.75,,,,,True
2023-05-03,TCS,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2023-05-03,WIPRO,1.0,1.0,0.0,0.75,,,,,True
2023-05-03,CIPLA,0.5,0.5,0.0,0.375,,,,,True
2023-05-03,INFY,0.0,0.0,0.0,0.0,,,,,True
2023-05-03,DRREDDY,,,,,,,,,True
2023-05-03,HCLTECH,0.0,0.0,0.0,0.0,,,,,True
2023-05-03,TECHM,,,,,,,,,True
2023-05-03,SUNPHARMA,1.0,0.0,0.0,0.4,,,,,True
2023-05-04,ADANIGREEN,1.0,1.0,1.0,1.0,,,,,True
2023-05-04,ASIANPAINT,0.0,0.0,0.0,0.0,,,,,True
2023-05-04,AXISBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-04,BAJAJ-AUTO,,,,,,,,,True
2023-05-04,HDFCBANK,0.0,0.0,0.0,0.0,2.0,0.5,0.0,True,False
2023-05-04,HINDUNILVR,-1.0,-1.0,0.0,-0.75,,,,,True
2023-05-04,ICICIBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-04,ITC,1.0,1.0,0.0,0.75,,,,,True
2023-05-04,KOTAKBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-04,M&M,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2023-05-04,MARUTI,1.0,0.0,0.0,0.4,,,,,True
2023-05-04,NTPC,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2023-05-04,ONGC,0.3333,0.0,0.6667,0.3,,,,,True
2023-05-04,POWERGRID,,,,,,,,,True
2023-05-04,RELIANCE,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2023-05-04,SBIN,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-04,TATAMOTORS,1.0,1.0,0.0,0.75,,,,,True
2023-05-04,TCS,0.0,0.0,1.0,0.25,,,,,True
2023-05-04,WIPRO,1.0,1.0,0.0,0.75,,,,,True
2023-05-04,CIPLA,,,,,,,,,True
2023-05-04,INFY,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2023-05-04,DRREDDY,,,,,,,,,True
2023-05-04,HCLTECH,0.0,0.0,0.0,0.0,,,,,True
2023-05-04,TECHM,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2023-05-04,SUNPHARMA,1.0,0.0,0.0,0.4,,,,,True
2023-05-05,ADANIGREEN,1.0,1.0,1.0,1.0,,,,,True
2023-05-05,ASIANPAINT,,,,,,,,,True
2023-05-05,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-05,BAJAJ-AUTO,,,,,,,,,True
2023-05-05,HDFCBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-05,HINDUNILVR,-1.0,-1.0,0.0,-0.75,,,,,True
2023-05-05,ICICIBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-05,ITC,1.0,1.0,0.0,0.75,,,,,True
2023-05-05,KOTAKBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-05,M&M,1.0,0.0,0.0,0.4,,,,,True
2023-05-05,MARUTI,,,,,,,,,True
2023-05-05,NTPC,0.0,0.0,1.0,0.25,,,,,True
2023-05-05,ONGC,0.3333,0.0,0.6667,0.3,,,,,True
2023-05-05,POWERGRID,,,,,,,,,True
2023-05-05,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2023-05-05,SBIN,0.0,0.0,0.0,0.0,,,,,True
2023-05-05,TATAMOTORS,1.0,1.0,0.0,0.75,,,,,True
2023-05-05,TCS,0.0,0.0,1.0,0.25,,,,,True
2023-05-05,WIPRO,1.0,1.0,0.0,0.75,,,,,True
2023-05-05,CIPLA,,,,,,,,,True
2023-05-05,INFY,1.0,1.0,0.0,0.75,,,,,True
2023-05-05,DRREDDY,,,,,,,,,True
2023-05-05,HCLTECH,0.0,0.0,0.0,0.0,,,,,True
2023-05-05,TECHM,1.0,0.0,0.0,0.4,,,,,True
2023-05-05,SUNPHARMA,1.0,0.0,0.0,0.4,,,,,True
2023-05-08,ADANIGREEN,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2023-05-08,ASIANPAINT,,,,,,,,,True
2023-05-08,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-08,BAJAJ-AUTO,,,,,,,,,True
2023-05-08,HDFCBANK,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2023-05-08,HINDUNILVR,-1.0,-1.0,0.0,-0.75,,,,,True
2023-05-08,ICICIBANK,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2023-05-08,ITC,1.0,1.0,0.0,0.75,,,,,True
2023-05-08,KOTAKBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-08,M&M,1.0,0.0,0.0,0.4,,,,,True
2023-05-08,MARUTI,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2023-05-08,NTPC,0.0,0.0,1.0,0.25,,,,,True
2023-05-08,ONGC,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-08,POWERGRID,,,,,,,,,True
2023-05-08,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2023-05-08,SBIN,0.0,0.0,0.0,0.0,,,,,True
2023-05-08,TATAMOTORS,1.0,1.0,0.0,0.75,,,,,True
2023-05-08,TCS,0.0,0.0,1.0,0.25,,,,,True
2023-05-08,WIPRO,1.0,1.0,0.0,0.75,,,,,True
2023-05-08,CIPLA,,,,,,,,,True
2023-05-08,INFY,1.0,1.0,0.0,0.75,,,,,True
2023-05-08,DRREDDY,,,,,,,,,True
2023-05-08,HCLTECH,0.0,0.0,0.0,0.0,,,,,True
2023-05-08,TECHM,1.0,0.0,0.0,0.4,,,,,True
2023-05-08,SUNPHARMA,1.0,0.0,0.0,0.4,,,,,True
2023-05-09,ADANIGREEN,0.0,0.0,1.0,0.25,,,,,True
2023-05-09,ASIANPAINT,,,,,,,,,True
2023-05-09,AXISBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-09,BAJAJ-AUTO,,,,,,,,,True
2023-05-09,HDFCBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-09,HINDUNILVR,-1.0,-1.0,0.0,-0.75,,,,,True
2023-05-09,ICICIBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-09,ITC,0.5,0.5,0.0,0.375,2.0,0.75,0.0,True,False
2023-05-09,KOTAKBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-09,M&M,1.0,0.0,0.0,0.4,,,,,True
2023-05-09,MARUTI,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2023-05-09,NTPC,0.0,0.0,1.0,0.25,,,,,True
2023-05-09,ONGC,0.0,0.0,0.0,0.0,,,,,True
2023-05-09,POWERGRID,,,,,,,,,True
2023-05-09,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2023-05-09,SBIN,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-09,TATAMOTORS,1.0,1.0,0.0,0.75,,,,,True
2023-05-09,TCS,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2023-05-09,WIPRO,1.0,1.0,0.0,0.75,,,,,True
2023-05-09,CIPLA,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2023-05-09,INFY,1.0,1.0,0.0,0.75,,,,,True
2023-05-09,DRREDDY,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2023-05-09,HCLTECH,,,,,,,,,True
2023-05-09,TECHM,1.0,0.0,0.0,0.4,,,,,True
2023-05-09,SUNPHARMA,,,,,,,,,True
2023-05-10,ADANIGREEN,0.0,0.0,1.0,0.25,,,,,True
2023-05-10,ASIANPAINT,,,,,,,,,True
2023-05-10,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-10,BAJAJ-AUTO,,,,,,,,,True
2023-05-10,HDFCBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-10,HINDUNILVR,-1.0,-1.0,0.0,-0.75,,,,,True
2023-05-10,ICICIBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-10,ITC,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2023-05-10,KOTAKBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-10,M&M,1.0,0.0,0.0,0.4,,,,,True
2023-05-10,MARUTI,1.0,0.0,0.0,0.4,,,,,True
2023-05-10,NTPC,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2023-05-10,ONGC,0.0,0.0,0.0,0.0,,,,,True
2023-05-10,POWERGRID,,,,,,,,,True
2023-05-10,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2023-05-10,SBIN,0.0,0.0,0.0,0.0,,,,,True
2023-05-10,TATAMOTORS,,,,,,,,,True
2023-05-10,TCS,0.0,0.0,1.0,0.25,,,,,True
2023-05-10,WIPRO,0.5,0.5,0.5,0.5,2.0,0.75,0.0,True,False
2023-05-10,CIPLA,1.0,0.0,0.0,0.4,,,,,True
2023-05-10,INFY,1.0,1.0,0.0,0.75,,,,,True
2023-05-10,DRREDDY,0.0,0.0,1.0,0.25,,,,,True
2023-05-10,HCLTECH,,,,,,,,,True
2023-05-10,TECHM,1.0,0.0,0.0,0.4,,,,,True
2023-05-10,SUNPHARMA,,,,,,,,,True
2023-05-11,ADANIGREEN,0.0,0.0,1.0,0.25,,,,,True
2023-05-11,ASIANPAINT,,,,,,,,,True
2023-05-11,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-11,BAJAJ-AUTO,,,,,,,,,True
2023-05-11,HDFCBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-11,HINDUNILVR,,,,,,,,,True
2023-05-11,ICICIBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-11,ITC,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2023-05-11,KOTAKBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-11,M&M,1.0,0.0,0.0,0.4,,,,,True
2023-05-11,MARUTI,1.0,0.0,0.0,0.4,,,,,True
2023-05-11,NTPC,0.0,0.0,1.0,0.25,,,,,True
2023-05-11,ONGC,0.0,0.0,0.0,0.0,,,,,True
2023-05-11,POWERGRID,,,,,,,,,True
2023-05-11,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2023-05-11,SBIN,0.0,0.0,0.0,0.0,,,,,True
2023-05-11,TATAMOTORS,,,,,,,,,True
2023-05-11,TCS,0.0,0.0,1.0,0.25,,,,,True
2023-05-11,WIPRO,0.5,0.5,0.5,0.5,,,,,True
2023-05-11,CIPLA,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2023-05-11,INFY,1.0,1.0,0.0,0.75,,,,,True
2023-05-11,DRREDDY,0.0,0.0,1.0,0.25,,,,,True
2023-05-11,HCLTECH,,,,,,,,,True
2023-05-11,TECHM,1.0,0.0,0.0,0.4,,,,,True
2023-05-11,SUNPHARMA,,,,,,,,,True
2023-05-12,ADANIGREEN,0.0,0.0,1.0,0.25,,,,,True
2023-05-12,ASIANPAINT,,,,,,,,,True
2023-05-12,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-12,BAJAJ-AUTO,,,,,,,,,True
2023-05-12,HDFCBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-12,HINDUNILVR,,,,,,,,,True
2023-05-12,ICICIBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-12,ITC,1.0,0.0,0.0,0.4,,,,,True
2023-05-12,KOTAKBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-12,M&M,,,,,,,,,True
2023-05-12,MARUTI,1.0,0.0,0.0,0.4,,,,,True
2023-05-12,NTPC,0.0,0.0,1.0,0.25,,,,,True
2023-05-12,ONGC,0.0,0.0,0.0,0.0,,,,,True
2023-05-12,POWERGRID,,,,,,,,,True
2023-05-12,RELIANCE,,,,,,,,,True
2023-05-12,SBIN,0.0,0.0,0.0,0.0,,,,,True
2023-05-12,TATAMOTORS,,,,,,,,,True
2023-05-12,TCS,0.0,0.0,1.0,0.25,,,,,True
2023-05-12,WIPRO,0.5,0.5,0.5,0.5,,,,,True
2023-05-12,CIPLA,1.0,1.0,0.0,0.75,,,,,True
2023-05-12,INFY,,,,,,,,,True
2023-05-12,DRREDDY,0.0,0.0,1.0,0.25,,,,,True
2023-05-12,HCLTECH,,,,,,,,,True
2023-05-12,TECHM,,,,,,,,,True
2023-05-12,SUNPHARMA,,,,,,,,,True
2023-05-15,ADANIGREEN,0.0,0.0,1.0,0.25,,,,,True
2023-05-15,ASIANPAINT,,,,,,,,,True
2023-05-15,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-15,BAJAJ-AUTO,,,,,,,,,True
2023-05-15,HDFCBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-15,HINDUNILVR,,,,,,,,,True
2023-05-15,ICICIBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-15,ITC,1.0,0.0,0.0,0.4,,,,,True
2023-05-15,KOTAKBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-15,M&M,,,,,,,,,True
2023-05-15,MARUTI,1.0,0.0,0.0,0.4,,,,,True
2023-05-15,NTPC,0.0,0.0,1.0,0.25,,,,,True
2023-05-15,ONGC,0.0,0.0,0.0,0.0,,,,,True
2023-05-15,POWERGRID,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2023-05-15,RELIANCE,,,,,,,,,True
2023-05-15,SBIN,0.0,0.0,0.0,0.0,,,,,True
2023-05-15,TATAMOTORS,,,,,,,,,True
2023-05-15,TCS,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2023-05-15,WIPRO,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-15,CIPLA,1.0,1.0,0.0,0.75,,,,,True
2023-05-15,INFY,,,,,,,,,True
2023-05-15,DRREDDY,0.0,0.0,1.0,0.25,,,,,True
2023-05-15,HCLTECH,,,,,,,,,True
2023-05-15,TECHM,,,,,,,,,True
2023-05-15,SUNPHARMA,,,,,,,,,True
2023-05-16,ADANIGREEN,0.0,0.0,1.0,0.25,2.0,1.0,0.5,False,False
2023-05-16,ASIANPAINT,,,,,,,,,True
2023-05-16,AXISBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-16,BAJAJ-AUTO,,,,,,,,,True
2023-05-16,HDFCBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-16,HINDUNILVR,,,,,,,,,True
2023-05-16,ICICIBANK,0.0,0.0,0.0,0.0,2.0,0.5,0.0,True,False
2023-05-16,ITC,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2023-05-16,KOTAKBANK,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-16,M&M,-1.0,0.0,0.0,-0.4,1.0,1.0,0.0,True,False
2023-05-16,MARUTI,1.0,0.0,0.0,0.4,,,,,True
2023-05-16,NTPC,0.0,0.0,1.0,0.25,,,,,True
2023-05-16,ONGC,,,,,,,,,True
2023-05-16,POWERGRID,1.0,0.0,0.0,0.4,,,,,True
2023-05-16,RELIANCE,,,,,,,,,True
2023-05-16,SBIN,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-16,TATAMOTORS,,,,,,,,,True
2023-05-16,TCS,1.0,1.0,0.0,0.75,,,,,True
2023-05-16,WIPRO,0.0,0.0,0.0,0.0,,,,,True
2023-05-16,CIPLA,1.0,1.0,0.0,0.75,,,,,True
2023-05-16,INFY,,,,,,,,,True
2023-05-16,DRREDDY,0.0,0.0,1.0,0.25,,,,,True
2023-05-16,HCLTECH,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-16,TECHM,,,,,,,,,True
2023-05-16,SUNPHARMA,,,,,,,,,True
2023-05-17,ADANIGREEN,0.5,0.5,1.0,0.625,2.0,0.75,0.0,True,False
2023-05-17,ASIANPAINT,,,,,,,,,True
2023-05-17,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-17,BAJAJ-AUTO,,,,,,,,,True
2023-05-17,HDFCBANK,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2023-05-17,HINDUNILVR,,,,,,,,,True
2023-05-17,ICICIBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-17,ITC,0.0,0.0,1.0,0.25,,,,,True
2023-05-17,KOTAKBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-17,M&M,1.0,1.0,0.0,0.75,2.0,1.0,0.0,False,False
2023-05-17,MARUTI,,,,,,,,,True
2023-05-17,NTPC,-1.0,0.0,1.0,-0.15,1.0,1.0,0.0,True,False
2023-05-17,ONGC,,,,,,,,,True
2023-05-17,POWERGRID,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2023-05-17,RELIANCE,,,,,,,,,True
2023-05-17,SBIN,0.0,0.0,0.0,0.0,,,,,True
2023-05-17,TATAMOTORS,,,,,,,,,True
2023-05-17,TCS,1.0,1.0,0.0,0.75,,,,,True
2023-05-17,WIPRO,0.0,0.0,0.0,0.0,,,,,True
2023-05-17,CIPLA,1.0,1.0,0.0,0.75,,,,,True
2023-05-17,INFY,,,,,,,,,True
2023-05-17,DRREDDY,,,,,,,,,True
2023-05-17,HCLTECH,0.0,0.0,0.0,0.0,,,,,True
2023-05-17,TECHM,0.5,0.5,0.0,0.375,2.0,0.75,0.0,True,False
2023-05-17,SUNPHARMA,,,,,,,,,True
2023-05-18,ADANIGREEN,0.5,0.5,1.0,0.625,,,,,True
2023-05-18,ASIANPAINT,,,,,,,,,True
2023-05-18,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-18,BAJAJ-AUTO,,,,,,,,,True
2023-05-18,HDFCBANK,1.0,1.0,0.0,0.75,,,,,True
2023-05-18,HINDUNILVR,,,,,,,,,True
2023-05-18,ICICIBANK,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2023-05-18,ITC,0.0,0.0,1.0,0.25,,,,,True
2023-05-18,KOTAKBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-18,M&M,1.0,1.0,0.0,0.75,,,,,True
2023-05-18,MARUTI,,,,,,,,,True
2023-05-18,NTPC,-1.0,0.0,1.0,-0.15,,,,,True
2023-05-18,ONGC,,,,,,,,,True
2023-05-18,POWERGRID,1.0,1.0,0.0,0.75,,,,,True
2023-05-18,RELIANCE,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2023-05-18,SBIN,0.0,0.0,0.0,0.0,,,,,True
2023-05-18,TATAMOTORS,,,,,,,,,True
2023-05-18,TCS,1.0,1.0,0.0,0.75,,,,,True
2023-05-18,WIPRO,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2023-05-18,CIPLA,1.0,1.0,0.0,0.75,,,,,True
2023-05-18,INFY,,,,,,,,,True
2023-05-18,DRREDDY,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2023-05-18,HCLTECH,0.0,0.0,0.0,0.0,,,,,True
2023-05-18,TECHM,0.5,0.5,0.0,0.375,,,,,True
2023-05-18,SUNPHARMA,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-19,ADANIGREEN,0.5,0.5,1.0,0.625,,,,,True
2023-05-19,ASIANPAINT,,,,,,,,,True
2023-05-19,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-19,BAJAJ-AUTO,,,,,,,,,True
2023-05-19,HDFCBANK,1.0,1.0,0.0,0.75,,,,,True
2023-05-19,HINDUNILVR,,,,,,,,,True
2023-05-19,ICICIBANK,0.0,0.0,1.0,0.25,,,,,True
2023-05-19,ITC,0.0,0.0,1.0,0.25,,,,,True
2023-05-19,KOTAKBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-19,M&M,1.0,1.0,0.0,0.75,,,,,True
2023-05-19,MARUTI,,,,,,,,,True
2023-05-19,NTPC,-1.0,0.0,1.0,-0.15,,,,,True
2023-05-19,ONGC,,,,,,,,,True
2023-05-19,POWERGRID,1.0,1.0,0.0,0.75,,,,,True
2023-05-19,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2023-05-19,SBIN,0.0,0.0,0.0,0.0,,,,,True
2023-05-19,TATAMOTORS,,,,,,,,,True
2023-05-19,TCS,1.0,1.0,0.0,0.75,,,,,True
2023-05-19,WIPRO,1.0,0.0,0.0,0.4,,,,,True
2023-05-19,CIPLA,,,,,,,,,True
2023-05-19,INFY,,,,,,,,,True
2023-05-19,DRREDDY,0.0,0.0,1.0,0.25,,,,,True
2023-05-19,HCLTECH,0.0,0.0,0.0,0.0,,,,,True
2023-05-19,TECHM,0.5,0.5,0.0,0.375,,,,,True
2023-05-19,SUNPHARMA,0.0,0.0,0.0,0.0,,,,,True
2023-05-22,ADANIGREEN,0.5,0.5,1.0,0.625,,,,,True
2023-05-22,ASIANPAINT,,,,,,,,,True
2023-05-22,AXISBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-22,BAJAJ-AUTO,1.0,1.0,0.0,0.75,1.0,1.0,0.0,True,False
2023-05-22,HDFCBANK,1.0,1.0,0.0,0.75,,,,,True
2023-05-22,HINDUNILVR,,,,,,,,,True
2023-05-22,ICICIBANK,0.0,0.0,1.0,0.25,,,,,True
2023-05-22,ITC,0.0,0.0,1.0,0.25,,,,,True
2023-05-22,KOTAKBANK,0.0,0.0,0.0,0.0,,,,,True
2023-05-22,M&M,1.0,1.0,0.0,0.75,,,,,True
2023-05-22,MARUTI,,,,,,,,,True
2023-05-22,NTPC,-1.0,0.0,1.0,-0.15,,,,,True
2023-05-22,ONGC,,,,,,,,,True
2023-05-22,POWERGRID,1.0,1.0,0.0,0.75,,,,,True
2023-05-22,RELIANCE,1.0,1.0,0.0,0.75,,,,,True
2023-05-22,SBIN,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-22,TATAMOTORS,0.0,0.0,1.0,0.25,1.0,0.5,0.0,True,False
2023-05-22,TCS,1.0,1.0,0.0,0.75,,,,,True
2023-05-22,WIPRO,1.0,0.0,0.0,0.4,,,,,True
2023-05-22,CIPLA,0.0,0.0,0.0,0.0,1.0,0.5,0.0,True,False
2023-05-22,INFY,1.0,0.0,0.0,0.4,1.0,1.0,0.0,True,False
2023-05-22,DRREDDY,0.0,0.0,1.0,0.25,,,,,True
2023-05-22,HCLTECH,0.0,0.0,0.0,0.0,,,,,True
2023-05-22,TECHM,0.5,0.5,0.0,0.375,,,,,True
2023-05-22,SUNPHARMA,0.0,0.0,0.0,0.0,,,,,True
2023-05-23,ADANIGREEN,0.5,0.5,1.0,0.625,,,,,True
2023-05-23,ASIANPAINT,,,,,,,,,True
